Deficit,SNOMEDCT_CONCEPTID,CTV3,Provenance,Codedescription,TimeConstraintyears,AgeLimit,Otherinstructions
Fracture,209306005,S4D0300,mar-fracture,"closed fracture-dislocation, distal interphalangeal joint",,55,
Fracture,209307001,S4D0400,mar-fracture,"closed fracture-dislocation, proximal interphalangeal joint",,55,
Fracture,209308006,S4D0500,mar-fracture,"closed fracture-dislocation, interphalangeal joint thumb",,55,
Fracture,209309003,S4D0600,mar-fracture,closed fracture-dislocation multiple digits,,55,
Fracture,209310008,S4D1.00,mar-fracture,open fracture-dislocation digit,,55,
Fracture,209312000,S4D1100,mar-fracture,"open fracture-dislocation, metacarpophalangeal joint",,55,
Fracture,209314004,S4D1300,mar-fracture,"open fracture-dislocation, distal interphalangeal joint",,55,
Fracture,209315003,S4D1400,mar-fracture,"open fracture-dislocation, proximal interphalangeal joint",,55,
Fracture,209316002,S4D1500,mar-fracture,"open fracture-dislocation, interphalangeal joint thumb",,55,
Fracture,209317006,S4D1600,mar-fracture,open fracture-dislocation multiple digits,,55,
Fracture,209318001,S4D2.00,mar-fracture,closed fracture-subluxation digit,,55,
Fracture,209320003,S4D2100,mar-fracture,"closed fracture-subluxation, metacarpophalangeal joint",,55,
Fracture,263105002,S4D2200,mar-fracture,"closed fracture-subluxation ipj, unspecified",,55,
Fracture,209322006,S4D2300,mar-fracture,"closed fracture-subluxation, distal interphalangeal joint",,55,
Fracture,209323001,S4D2400,mar-fracture,"closed fracture-subluxation, proximal interphalangeal joint",,55,
Fracture,209324007,S4D2500,mar-fracture,"closed fracture-subluxation, interphalangeal joint thumb",,55,
Fracture,209325008,S4D2600,mar-fracture,closed fracture-subluxation multiple digits,,55,
Fracture,209326009,S4D3.00,mar-fracture,open fracture-subluxation digit,,55,
Fracture,209328005,S4D3100,mar-fracture,"open fracture-subluxation, metacarpophalangeal joint",,55,
Fracture,209330007,S4D3300,mar-fracture,"open fracture-subluxation, distal interphalangeal joint",,55,
Fracture,209331006,S4D3400,mar-fracture,"open fracture-subluxation, proximal interphalangeal joint",,55,
Fracture,209332004,S4D3500,mar-fracture,"open fracture-subluxation, interphalangeal joint thumb",,55,
Fracture,209333009,S4D3600,mar-fracture,open fracture-subluxation multiple digits,,55,
Fracture,209339008,S4F..00,mar-fracture,fracture-dislocation or subluxation knee,,55,
Fracture,209340005,S4F0.00,mar-fracture,"closed fracture-dislocation, knee joint",,55,
Fracture,209341009,S4F1.00,mar-fracture,"open fracture-dislocation, knee joint",,55,
Fracture,209342002,S4F2.00,mar-fracture,"closed fracture-subluxation, knee joint",,55,
Fracture,209343007,S4F3.00,mar-fracture,"open fracture-subluxation, knee joint",,55,
Fracture,209344001,S4F4.00,mar-fracture,"closed fracture-dislocation, patello-femoral joint",,55,
Fracture,209345000,S4F5.00,mar-fracture,"open fracture-dislocation, patello-femoral joint",,55,
Fracture,209346004,S4F6.00,mar-fracture,"closed fracture-subluxation, patello-femoral joint",,55,
Fracture,209347008,S4F7.00,mar-fracture,"open fracture-subluxation, patello-femoral joint",,55,
Fracture,209348003,S4G..00,mar-fracture,fracture-dislocation or subluxation ankle,,55,
Fracture,209349006,S4G0.00,mar-fracture,"closed fracture-dislocation, ankle joint",,55,
Fracture,209350006,S4G1.00,mar-fracture,"open fracture-dislocation, ankle joint",,55,
Fracture,209351005,S4G2.00,mar-fracture,"closed fracture-subluxation, ankle joint",,55,
Fracture,209352003,S4G3.00,mar-fracture,"open fracture-subluxation, ankle joint",,55,
Fracture,209353008,S4H..00,mar-fracture,fracture-dislocation or subluxation foot,,55,
Fracture,208986008,S4H..00,mar-fracture,fracture-dislocation or subluxation foot,,55,
Fracture,209354002,S4H0.00,mar-fracture,closed fracture-dislocation foot,,55,
Fracture,209355001,S4H0000,mar-fracture,"closed fracture-dislocation, subtalar joint",,55,
Fracture,209356000,S4H0100,mar-fracture,"closed fracture-dislocation, midtarsal joint",,55,
Fracture,209357009,S4H0200,mar-fracture,"closed fracture-dislocation, tarsometatarsal joint",,55,
Fracture,209359007,S4H0400,mar-fracture,"closed fracture-dislocation, ipj, single toe",,55,
Fracture,209361003,S4H0600,mar-fracture,"closed fracture-dislocation, ipj, multiple toes",,55,
Fracture,209362005,S4H1.00,mar-fracture,"open fracture-dislocation, foot",,55,
Fracture,209363000,S4H1000,mar-fracture,"open fracture-dislocation, subtalar joint",,55,
Fracture,209364006,S4H1100,mar-fracture,"open fracture-dislocation, midtarsal joint",,55,
Fracture,209365007,S4H1200,mar-fracture,"open fracture-dislocation, tarsometatarsal joint",,55,
Fracture,209366008,S4H1300,mar-fracture,"open fracture-dislocation, metatarsophalangeal joint, single",,55,
Fracture,209367004,S4H1400,mar-fracture,"open fracture-dislocation, ipj, single toe",,55,
Fracture,209369001,S4H1600,mar-fracture,"open fracture-dislocation, ipj, multiple toes",,55,
Fracture,209370000,S4H2.00,mar-fracture,"closed fracture-subluxation, foot",,55,
Fracture,209371001,S4H2000,mar-fracture,"closed fracture-subluxation, subtalar joint",,55,
Fracture,209372008,S4H2100,mar-fracture,"closed fracture-subluxation, midtarsal joint",,55,
Fracture,209373003,S4H2200,mar-fracture,"closed fracture-subluxation, tarsometatarsal joint",,55,
Fracture,209375005,S4H2400,mar-fracture,"closed fracture-subluxation, ipj, single toe",,55,
Fracture,209378007,S4H2600,mar-fracture,"closed fracture-subluxation, ipj, multiple toes",,55,
Fracture,209379004,S4H3.00,mar-fracture,"open fracture-subluxation, foot",,55,
Fracture,209383004,S4H3300,mar-fracture,"open fracture-subluxation, metatarsophalangeal joint, single",,55,
Fracture,209384005,S4H3400,mar-fracture,"open fracture-subluxation, ipj, single toe",,55,
Fracture,209389000,S4J0000,mar-fracture,closed fracture-dislocation of sternum,,55,
Fracture,209390009,S4J0100,mar-fracture,closed fracture-dislocation of pelvis,,55,
Fracture,209394000,S4J1000,mar-fracture,open fracture-dislocation of sternum,,55,
Fracture,209395004,S4J1100,mar-fracture,open fracture-dislocation of pelvis,,55,
Fracture,209396003,S4J1200,mar-fracture,"open fracture-dislocation sterno-clavicular joint, anterior",,55,
Fracture,209399005,S4J2000,mar-fracture,closed fracture-subluxation of sternum,,55,
Fracture,209400003,S4J2100,mar-fracture,closed fracture-subluxation of pelvis,,55,
Fracture,209404007,S4J3000,mar-fracture,open fracture-subluxation of sternum,,55,
Fracture,209405008,S4J3100,mar-fracture,open fracture-subluxation of pelvis,,55,
Fracture,37655003,SC00.00,mar-fracture,late effect of fracture of skull and face bones,,55,
Fracture,23123006,SC02.00,mar-fracture,late effect of fracture of arm,,55,
Fracture,210962001,SC04.00,mar-fracture,late effect of other fracture of leg,,55,
Fracture,210916009,SC05.00,mar-fracture,late effect of multiple and unspecified fracture of bones,,55,
Fracture,285235009,SC0X.00,mar-fracture,sequelae of other fracture of thorax and pelvis,,55,
Fracture,429411000000101,SC0X.00,mar-fracture,sequelae of other fracture of thorax and pelvis,,55,
Fracture,28087009,SC0z.11,mar-fracture,delayed union of fracture,,55,
Fracture,210958007,SC3C000,mar-fracture,sequelae of fracture at wrist and hand level,,55,
Fracture,210967007,SC3D400,mar-fracture,sequelae of fracture of femur,,55,
Fracture,282013001,SD92000,mar-fracture,fracture blister,,55,
Fracture,213083008,SP04A00,mar-fracture,fracture of bone autograft,,55,
Fracture,213085001,SP04C00,mar-fracture,fracture of bone allograft,,55,
Fracture,213270002,SP22400,mar-fracture,intra-operative fracture,,55,
Fracture,213346004,SR1..00,mar-fracture,fractures involving multiple body regions,,55,
Fracture,213347008,SR10.00,mar-fracture,fractures involving head with neck,,55,
Fracture,311847006,SR10000,mar-fracture,closed fractures involving head with neck,,55,
Fracture,213350006,SR11.00,mar-fracture,fractures involving thorax with lower back and pelvis,,55,
Fracture,213351005,SR12.00,mar-fracture,fractures involving multiple regions of one upper limb,,55,
Fracture,311849009,SR12000,mar-fracture,closed fractures involving multiple regions of one upp limb,,55,
Fracture,213354002,SR13.00,mar-fracture,fractures involving multiple regions of one lower limb,,55,
Fracture,213355001,SR14.00,mar-fracture,fractures involving multiple regions of both lower limbs,,55,
Fracture,311857007,SR15000,mar-fracture,cl fractures involving multiple regions upper with lower lmb,,55,
Fracture,311862008,SR16000,mar-fracture,closed fracture inv thorax wth low back and pelvis and limbs,,55,
Fracture,134291007,SR1z.00,mar-fracture,"multiple fractures, unspecified",,55,
Fracture,428861000000105,SR1z000,mar-fracture,[x]closed multiple fractures unspecified,,55,
Fracture,415791000000107,SR1z100,mar-fracture,[x]open multiple fractures unspecified,,55,
Fracture,127278005,Syu4300,mar-fracture,[x]fracture of other parts of shoulder and upper arm,,55,
Fracture,16250001000004100,Syu4400,mar-fracture,"[x]fracture of shoulder and upper arm, unspecified",,55,
Fracture,213345000,SyuA200,mar-fracture,[x]fractures involving other combinations of body regions,,55,
Fracture,36758002,SyuL400,mar-fracture,[x]sequelae of other fractures of lower limb,,55,
Fracture,274488002,Z6G1900,mar-fracture,fracture - traction,,55,
Fracture,52052004,ZV57700,mar-fracture,[v]rehabilitation following fracture,,55,
Fracture,471281000000107,ZV57700,mar-fracture,[v]rehabilitation following fracture,,55,
Fracture,467531000000108,ZV67400,mar-fracture,[v]fracture follow-up,,55,
Fracture,135895003,Zw01.00,mar-fracture,[q] fractures involving the epiphyseal plate,,55,
Fracture,413941000000101,Zw02.00,mar-fracture,[q] fracture type qualifying terms,,55,
Fracture,255203001,Zw02.00,mar-fracture,[q] fracture type qualifying terms,,55,
Fracture,240197007,Zw02400,mar-fracture,[q] stress fracture,,55,
Fracture,443611000000103,Zw02500,mar-fracture,[q] refracture,,55,
Fracture,316891005,Zw02E00,mar-fracture,[q] open fracture grade 2,,55,
Fragility fracture,391092009,14G6.00,mar-fracture,h/o: fragility fracture,,55,
Fragility fracture,391093004,14G7.00,mar-fracture,h/o: hip fracture,,55,
Fragility fracture,391094005,14G8.00,mar-fracture,h/o: vertebral fracture,,55,
Fragility fracture,178674000,7J41.00,mar-fracture,decompression of fracture of spine,,55,
Fragility fracture,178675004,7J41000,mar-fracture,complex decompression of fracture of spine,,55,
Fragility fracture,178676003,7J41100,mar-fracture,anterior decompression of fracture of spine,,55,
Fragility fracture,178677007,7J41200,mar-fracture,posterior decompression of fracture of spine,,55,
Fragility fracture,230411000000106,7J41300,mar-fracture,vertebroplasty of fracture of spine,,55,
Fragility fracture,426243004,7J41500,mar-fracture,balloon kyphoplasty of fracture of spine,,55,
Fragility fracture,239548003,7J42.00,mar-fracture,other reduction of fracture of spine,,55,
Fragility fracture,178682000,7J42000,mar-fracture,open reduction of fracture of spine & excis facet of spine,,55,
Fragility fracture,19688005,7J42100,mar-fracture,open reduction of fracture of spine nec,,55,
Fragility fracture,178684004,7J42200,mar-fracture,manipulative reduction of fracture of spine,,55,
Fragility fracture,178685003,7J42300,mar-fracture,spinal extension traction for fracture of spine,,55,
Fragility fracture,178686002,7J42400,mar-fracture,halo skull traction for fracture of spine,,55,
Fragility fracture,239550006,7J42500,mar-fracture,spinal traction for fracture of spine nec,,55,
Fragility fracture,178688001,7J42600,mar-fracture,primary bedrest stabilisation of spinal fracture,,55,
Fragility fracture,178689009,7J42700,mar-fracture,primary collar stabilisation of spinal fracture,,55,
Fragility fracture,178691001,7J42900,mar-fracture,primary cast stabilisation of spinal fracture,,55,
Fragility fracture,178694009,7J42C00,mar-fracture,revision to bedrest stabilisation of spinal fracture,,55,
Fragility fracture,178695005,7J42D00,mar-fracture,revision to collar stabilisation of spinal fracture,,55,
Fragility fracture,178698007,7J42G00,mar-fracture,revision to external fixation stabilisation spinal fracture,,55,
Fragility fracture,311488002,7J42J00,mar-fracture,primary closed reduction spinal fracture alone,,55,
Fragility fracture,178702006,7J42L00,mar-fracture,primary cls reduction spinal fracture+bedrest stabilisation,,55,
Fragility fracture,178703001,7J42M00,mar-fracture,primary cls reduc spinal fracture+skull traction stabilisatn,,55,
Fragility fracture,275093002,7J43.00,mar-fracture,fixation of fracture of spine,,55,
Fragility fracture,265721002,7J43.00,mar-fracture,fixation of fracture of spine,,55,
Fragility fracture,178733008,7J43000,mar-fracture,primary open reduc spinal fracture+internal fix+plate,,55,
Fragility fracture,178734002,7J43100,mar-fracture,fixation of fracture of spine using harrington rod,,55,
Fragility fracture,178736000,7J43300,mar-fracture,primary open reduc spinal fracture+internal fix+wire,,55,
Fragility fracture,178737009,7J43400,mar-fracture,primary open reduc spinal fracture+internal fix+rod system,,55,
Fragility fracture,178742001,7J43900,mar-fracture,rvsn open reduc spinal fracture+internal fix+plate,,55,
Fragility fracture,178743006,7J43A00,mar-fracture,rvsn open reduc spinal fracture+internal fix+rod system,,55,
Fragility fracture,178745004,7J43C00,mar-fracture,rvsn open reduc spinal fracture+internal fix+internl fixator,,55,
Fragility fracture,760471000000101,7J43E00,mar-fracture,removal of fracture fixation device from spine,,55,
Fragility fracture,265132005,7K1D0,efi-fragility_fracture,Pr op rd & fx #NOF & vars: [scrw]/ [nail]/ [plt]/ [mult pin],,55,
Fragility fracture,239291009,7K1D0,efi-fragility_fracture,Pr op rd & fx #NOF & vars: [scrw]/ [nail]/ [plt]/ [mult pin],,55,
Fragility fracture,239284006,7K1D0,efi-fragility_fracture,Pr op rd & fx #NOF & vars: [scrw]/ [nail]/ [plt]/ [mult pin],,55,
Fragility fracture,239281003,7K1D0,efi-fragility_fracture,Pr op rd & fx #NOF & vars: [scrw]/ [nail]/ [plt]/ [mult pin],,55,
Fragility fracture,239285007,7K1D0,efi-fragility_fracture,Pr op rd & fx #NOF & vars: [scrw]/ [nail]/ [plt]/ [mult pin],,55,
Fragility fracture,239286008,7K1D0,efi-fragility_fracture,Pr op rd & fx #NOF & vars: [scrw]/ [nail]/ [plt]/ [mult pin],,55,
Fragility fracture,239292002,7K1D0,efi-fragility_fracture,Pr op rd & fx #NOF & vars: [scrw]/ [nail]/ [plt]/ [mult pin],,55,
Fragility fracture,179035002,7K1D6,efi-fragility_fracture,Prmy open red+int fxn prox femoral #+screw/nail device alone,,55,
Fragility fracture,57470004,7K1D6,efi-fragility_fracture,Prmy open red+int fxn prox femoral #+screw/nail device alone,,55,
Fragility fracture,311426001,7K1H6,efi-fragility_fracture,Revsn to opn red+int fxtn prox fem #+screw/nail device alone,,55,
Fragility fracture,179067004,7K1H8,efi-fragility_fracture,Rvsn to opn red+int fxtn prox fem #+ scrw/nail+plate device,,55,
Fragility fracture,47264000,7K1J0,efi-fragility_fracture,Cl red and int fix prox fem # with screw/nail (& named vars),,55,
Fragility fracture,708898008,7K1J0,efi-fragility_fracture,Cl red and int fix prox fem # with screw/nail (& named vars),,55,
Fragility fracture,239288009,7K1J0,efi-fragility_fracture,Cl red and int fix prox fem # with screw/nail (& named vars),,55,
Fragility fracture,239290005,7K1J0,efi-fragility_fracture,Cl red and int fix prox fem # with screw/nail (& named vars),,55,
Fragility fracture,179097007,7K1J6,efi-fragility_fracture,Primary int fxn(no red) prox fem #+scrw/nail+intramed device,,55,
Fragility fracture,179102005,7K1J8,efi-fragility_fracture,Revisn to int fxn(no red) prox fem #+screw/nail device alone,,55,
Fragility fracture,239293007,7K1J8,efi-fragility_fracture,Revisn to int fxn(no red) prox fem #+screw/nail device alone,,55,
Fragility fracture,272300006,7K1JB,efi-fragility_fracture,Primary cls red+int fxn prox fem #+screw/nail device alone,,55,
Fragility fracture,311427005,7K1JB,efi-fragility_fracture,Primary cls red+int fxn prox fem #+screw/nail device alone,,55,
